"Point","lat","lon","lat.1","lon.1","Location","des","latlon.x","latlon.y"
"46",6.87310981750488,79.8663711547852,6.87263965606689,79.8663864135742,960,961,"6.87310981750488+79.8663711547852","6.87263965606689+79.8663864135742"
"46",6.87263965606689,79.8663864135742,6.87202978134155,79.8664474487305,961,962,"6.87263965606689+79.8663864135742","6.87202978134155+79.8664474487305"
"46",6.87202978134155,79.8664474487305,6.87180995941162,79.8665008544922,962,963,"6.87202978134155+79.8664474487305","6.87180995941162+79.8665008544922"
"46",6.87180995941162,79.8665008544922,6.87177991867065,79.8664093017578,963,964,"6.87180995941162+79.8665008544922","6.87177991867065+79.8664093017578"
"46",6.87177991867065,79.8664093017578,6.87171983718872,79.8662796020508,964,965,"6.87177991867065+79.8664093017578","6.87171983718872+79.8662796020508"
"46",6.87171983718872,79.8662796020508,6.87157964706421,79.8660507202148,965,966,"6.87171983718872+79.8662796020508","6.87157964706421+79.8660507202148"
"46",6.87157964706421,79.8660507202148,6.87152004241943,79.8659744262695,966,967,"6.87157964706421+79.8660507202148","6.87152004241943+79.8659744262695"
"46",6.87152004241943,79.8659744262695,6.87132978439331,79.8658294677734,967,968,"6.87152004241943+79.8659744262695","6.87132978439331+79.8658294677734"
"46",6.87132978439331,79.8658294677734,6.87095975875854,79.8656311035156,968,969,"6.87132978439331+79.8658294677734","6.87095975875854+79.8656311035156"
"46",6.87095975875854,79.8656311035156,6.86966991424561,79.865234375,969,970,"6.87095975875854+79.8656311035156","6.86966991424561+79.865234375"
"46",6.86966991424561,79.865234375,6.86942005157471,79.8652191162109,970,971,"6.86966991424561+79.865234375","6.86942005157471+79.8652191162109"
"46",6.86942005157471,79.8652191162109,6.86922979354858,79.865234375,971,972,"6.86942005157471+79.8652191162109","6.86922979354858+79.865234375"
"46",6.86922979354858,79.865234375,6.86852979660034,79.8653945922852,972,973,"6.86922979354858+79.865234375","6.86852979660034+79.8653945922852"
"46",6.86852979660034,79.8653945922852,6.86833000183105,79.8654251098633,973,974,"6.86852979660034+79.8653945922852","6.86833000183105+79.8654251098633"
"46",6.86833000183105,79.8654251098633,6.86833000183105,79.8654403686523,974,975,"6.86833000183105+79.8654251098633","6.86833000183105+79.8654403686523"
"46",6.86833000183105,79.8654403686523,6.86833000183105,79.8654556274414,975,976,"6.86833000183105+79.8654403686523","6.86833000183105+79.8654556274414"
"46",6.86833000183105,79.8654556274414,6.86830997467041,79.865478515625,976,977,"6.86833000183105+79.8654556274414","6.86830997467041+79.865478515625"
"46",6.86830997467041,79.865478515625,6.86827993392944,79.865478515625,977,978,"6.86830997467041+79.865478515625","6.86827993392944+79.865478515625"
"46",6.86827993392944,79.865478515625,6.86823987960815,79.8654403686523,978,979,"6.86827993392944+79.865478515625","6.86823987960815+79.8654403686523"
"46",6.86823987960815,79.8654403686523,6.86824989318848,79.8654174804688,979,980,"6.86823987960815+79.8654403686523","6.86824989318848+79.8654174804688"
"46",6.86824989318848,79.8654174804688,6.86822986602783,79.8653106689453,980,981,"6.86824989318848+79.8654174804688","6.86822986602783+79.8653106689453"
"46",6.86822986602783,79.8653106689453,6.86817979812622,79.8650054931641,981,982,"6.86822986602783+79.8653106689453","6.86817979812622+79.8650054931641"
"46",6.86817979812622,79.8650054931641,6.86809968948364,79.8647155761719,982,983,"6.86817979812622+79.8650054931641","6.86809968948364+79.8647155761719"
"46",6.86809968948364,79.8647155761719,6.86796998977661,79.8639755249023,983,984,"6.86809968948364+79.8647155761719","6.86796998977661+79.8639755249023"
"46",6.86796998977661,79.8639755249023,6.86783981323242,79.8636093139648,984,985,"6.86796998977661+79.8639755249023","6.86783981323242+79.8636093139648"
"46",6.86783981323242,79.8636093139648,6.86779975891113,79.8634185791016,985,986,"6.86783981323242+79.8636093139648","6.86779975891113+79.8634185791016"
"46",6.86779975891113,79.8634185791016,6.86779975891113,79.8634185791016,986,987,"6.86779975891113+79.8634185791016","6.86779975891113+79.8634185791016"
"47",6.86779975891113,79.8634185791016,6.86783981323242,79.8636093139648,987,988,"6.86779975891113+79.8634185791016","6.86783981323242+79.8636093139648"
"47",6.86783981323242,79.8636093139648,6.86793994903564,79.8638610839844,988,989,"6.86783981323242+79.8636093139648","6.86793994903564+79.8638610839844"
"47",6.86793994903564,79.8638610839844,6.86803960800171,79.8643951416016,989,990,"6.86793994903564+79.8638610839844","6.86803960800171+79.8643951416016"
"47",6.86803960800171,79.8643951416016,6.86809968948364,79.8647155761719,990,991,"6.86803960800171+79.8643951416016","6.86809968948364+79.8647155761719"
"47",6.86809968948364,79.8647155761719,6.86817979812622,79.8650054931641,991,992,"6.86809968948364+79.8647155761719","6.86817979812622+79.8650054931641"
"47",6.86817979812622,79.8650054931641,6.8682599067688,79.8654098510742,992,993,"6.86817979812622+79.8650054931641","6.8682599067688+79.8654098510742"
"47",6.8682599067688,79.8654098510742,6.8682599067688,79.8653945922852,993,994,"6.8682599067688+79.8654098510742","6.8682599067688+79.8653945922852"
"47",6.8682599067688,79.8653945922852,6.86826992034912,79.8653945922852,994,995,"6.8682599067688+79.8653945922852","6.86826992034912+79.8653945922852"
"47",6.86826992034912,79.8653945922852,6.86828994750977,79.8653869628906,995,996,"6.86826992034912+79.8653945922852","6.86828994750977+79.8653869628906"
"47",6.86828994750977,79.8653869628906,6.86829996109009,79.8653869628906,996,997,"6.86828994750977+79.8653869628906","6.86829996109009+79.8653869628906"
"47",6.86829996109009,79.8653869628906,6.86833000183105,79.8654098510742,997,998,"6.86829996109009+79.8653869628906","6.86833000183105+79.8654098510742"
"47",6.86833000183105,79.8654098510742,6.86833000183105,79.8654251098633,998,999,"6.86833000183105+79.8654098510742","6.86833000183105+79.8654251098633"
"47",6.86833000183105,79.8654251098633,6.8690299987793,79.8652801513672,999,1000,"6.86833000183105+79.8654251098633","6.8690299987793+79.8652801513672"
"47",6.8690299987793,79.8652801513672,6.86942005157471,79.8652191162109,1000,1001,"6.8690299987793+79.8652801513672","6.86942005157471+79.8652191162109"
"47",6.86942005157471,79.8652191162109,6.86966991424561,79.865234375,1001,1002,"6.86942005157471+79.8652191162109","6.86966991424561+79.865234375"
"47",6.86966991424561,79.865234375,6.87056970596313,79.8655090332031,1002,1003,"6.86966991424561+79.865234375","6.87056970596313+79.8655090332031"
"47",6.87056970596313,79.8655090332031,6.87095975875854,79.8656311035156,1003,1004,"6.87056970596313+79.8655090332031","6.87095975875854+79.8656311035156"
"47",6.87095975875854,79.8656311035156,6.87132978439331,79.8658294677734,1004,1005,"6.87095975875854+79.8656311035156","6.87132978439331+79.8658294677734"
"47",6.87132978439331,79.8658294677734,6.87157964706421,79.8660507202148,1005,1006,"6.87132978439331+79.8658294677734","6.87157964706421+79.8660507202148"
"47",6.87157964706421,79.8660507202148,6.87177991867065,79.8664093017578,1006,1007,"6.87157964706421+79.8660507202148","6.87177991867065+79.8664093017578"
"47",6.87177991867065,79.8664093017578,6.87180995941162,79.8665008544922,1007,1008,"6.87177991867065+79.8664093017578","6.87180995941162+79.8665008544922"
"47",6.87180995941162,79.8665008544922,6.87178993225098,79.8666763305664,1008,1009,"6.87180995941162+79.8665008544922","6.87178993225098+79.8666763305664"
"47",6.87178993225098,79.8666763305664,6.87178993225098,79.8667373657227,1009,1010,"6.87178993225098+79.8666763305664","6.87178993225098+79.8667373657227"
"47",6.87178993225098,79.8667373657227,6.87188959121704,79.8672485351562,1010,1011,"6.87178993225098+79.8667373657227","6.87188959121704+79.8672485351562"
"47",6.87188959121704,79.8672485351562,6.87196969985962,79.867561340332,1011,1012,"6.87188959121704+79.8672485351562","6.87196969985962+79.867561340332"
"47",6.87196969985962,79.867561340332,6.87207984924316,79.8678512573242,1012,1013,"6.87196969985962+79.867561340332","6.87207984924316+79.8678512573242"
"47",6.87207984924316,79.8678512573242,6.87216997146606,79.8679656982422,1013,1014,"6.87207984924316+79.8678512573242","6.87216997146606+79.8679656982422"
"47",6.87216997146606,79.8679656982422,6.87251996994019,79.8683395385742,1014,1015,"6.87216997146606+79.8679656982422","6.87251996994019+79.8683395385742"
"47",6.87251996994019,79.8683395385742,6.87274980545044,79.8686981201172,1015,1016,"6.87251996994019+79.8683395385742","6.87274980545044+79.8686981201172"
"47",6.87274980545044,79.8686981201172,6.87290000915527,79.8689651489258,1016,1017,"6.87274980545044+79.8686981201172","6.87290000915527+79.8689651489258"
"47",6.87290000915527,79.8689651489258,6.87307977676392,79.8693542480469,1017,1018,"6.87290000915527+79.8689651489258","6.87307977676392+79.8693542480469"
"47",6.87307977676392,79.8693542480469,6.87317991256714,79.8695907592773,1018,1019,"6.87307977676392+79.8693542480469","6.87317991256714+79.8695907592773"
"47",6.87317991256714,79.8695907592773,6.87331962585449,79.8695449829102,1019,1020,"6.87317991256714+79.8695907592773","6.87331962585449+79.8695449829102"
"47",6.87331962585449,79.8695449829102,6.87348985671997,79.8695373535156,1020,1021,"6.87331962585449+79.8695449829102","6.87348985671997+79.8695373535156"
"47",6.87348985671997,79.8695373535156,6.87371969223022,79.8695755004883,1021,1022,"6.87348985671997+79.8695373535156","6.87371969223022+79.8695755004883"
"47",6.87371969223022,79.8695755004883,6.87399005889893,79.8696670532227,1022,1023,"6.87371969223022+79.8695755004883","6.87399005889893+79.8696670532227"
"47",6.87399005889893,79.8696670532227,6.87412977218628,79.8697280883789,1023,1024,"6.87399005889893+79.8696670532227","6.87412977218628+79.8697280883789"
"47",6.87412977218628,79.8697280883789,6.8743896484375,79.8697280883789,1024,1025,"6.87412977218628+79.8697280883789","6.8743896484375+79.8697280883789"
"47",6.8743896484375,79.8697280883789,6.87513971328735,79.8696899414062,1025,1026,"6.8743896484375+79.8697280883789","6.87513971328735+79.8696899414062"
"47",6.87513971328735,79.8696899414062,6.87520980834961,79.8696975708008,1026,1027,"6.87513971328735+79.8696899414062","6.87520980834961+79.8696975708008"
"47",6.87520980834961,79.8696975708008,6.87523984909058,79.8697280883789,1027,1028,"6.87520980834961+79.8696975708008","6.87523984909058+79.8697280883789"
"47",6.87523984909058,79.8697280883789,6.87529993057251,79.8699417114258,1028,1029,"6.87523984909058+79.8697280883789","6.87529993057251+79.8699417114258"
"47",6.87529993057251,79.8699417114258,6.87538003921509,79.8701477050781,1029,1030,"6.87529993057251+79.8699417114258","6.87538003921509+79.8701477050781"
"47",6.87538003921509,79.8701477050781,6.87538003921509,79.8701477050781,1030,1031,"6.87538003921509+79.8701477050781","6.87538003921509+79.8701477050781"
"48",6.87538003921509,79.8701477050781,6.87523984909058,79.8697280883789,1031,1032,"6.87538003921509+79.8701477050781","6.87523984909058+79.8697280883789"
"48",6.87523984909058,79.8697280883789,6.87516975402832,79.8696899414062,1032,1033,"6.87523984909058+79.8697280883789","6.87516975402832+79.8696899414062"
"48",6.87516975402832,79.8696899414062,6.87474966049194,79.8696975708008,1033,1034,"6.87516975402832+79.8696899414062","6.87474966049194+79.8696975708008"
"48",6.87474966049194,79.8696975708008,6.87420988082886,79.8697357177734,1034,1035,"6.87474966049194+79.8696975708008","6.87420988082886+79.8697357177734"
"48",6.87420988082886,79.8697357177734,6.87405967712402,79.8696975708008,1035,1036,"6.87420988082886+79.8697357177734","6.87405967712402+79.8696975708008"
"48",6.87405967712402,79.8696975708008,6.8738899230957,79.86962890625,1036,1037,"6.87405967712402+79.8696975708008","6.8738899230957+79.86962890625"
"48",6.8738899230957,79.86962890625,6.87371969223022,79.8695755004883,1037,1038,"6.8738899230957+79.86962890625","6.87371969223022+79.8695755004883"
"48",6.87371969223022,79.8695755004883,6.87348985671997,79.8695373535156,1038,1039,"6.87371969223022+79.8695755004883","6.87348985671997+79.8695373535156"
"48",6.87348985671997,79.8695373535156,6.87331962585449,79.8695449829102,1039,1040,"6.87348985671997+79.8695373535156","6.87331962585449+79.8695449829102"
"48",6.87331962585449,79.8695449829102,6.87317991256714,79.8695907592773,1040,1041,"6.87331962585449+79.8695449829102","6.87317991256714+79.8695907592773"
"48",6.87317991256714,79.8695907592773,6.87300968170166,79.8692169189453,1041,1042,"6.87317991256714+79.8695907592773","6.87300968170166+79.8692169189453"
"48",6.87300968170166,79.8692169189453,6.87274980545044,79.8686981201172,1042,1043,"6.87300968170166+79.8692169189453","6.87274980545044+79.8686981201172"
"48",6.87274980545044,79.8686981201172,6.87251996994019,79.8683395385742,1043,1044,"6.87274980545044+79.8686981201172","6.87251996994019+79.8683395385742"
"48",6.87251996994019,79.8683395385742,6.87216997146606,79.8679656982422,1044,1045,"6.87251996994019+79.8683395385742","6.87216997146606+79.8679656982422"
"48",6.87216997146606,79.8679656982422,6.87207984924316,79.8678512573242,1045,1046,"6.87216997146606+79.8679656982422","6.87207984924316+79.8678512573242"
"48",6.87207984924316,79.8678512573242,6.87200975418091,79.86767578125,1046,1047,"6.87207984924316+79.8678512573242","6.87200975418091+79.86767578125"
"48",6.87200975418091,79.86767578125,6.87191963195801,79.8673553466797,1047,1048,"6.87200975418091+79.86767578125","6.87191963195801+79.8673553466797"
"48",6.87191963195801,79.8673553466797,6.87181997299194,79.8669052124023,1048,1049,"6.87191963195801+79.8673553466797","6.87181997299194+79.8669052124023"
"48",6.87181997299194,79.8669052124023,6.87178993225098,79.8666763305664,1049,1050,"6.87181997299194+79.8669052124023","6.87178993225098+79.8666763305664"
"48",6.87178993225098,79.8666763305664,6.87180995941162,79.8665008544922,1050,1051,"6.87178993225098+79.8666763305664","6.87180995941162+79.8665008544922"
"48",6.87180995941162,79.8665008544922,6.87177991867065,79.8664093017578,1051,1052,"6.87180995941162+79.8665008544922","6.87177991867065+79.8664093017578"
"48",6.87177991867065,79.8664093017578,6.87171983718872,79.8662796020508,1052,1053,"6.87177991867065+79.8664093017578","6.87171983718872+79.8662796020508"
"48",6.87171983718872,79.8662796020508,6.87157964706421,79.8660507202148,1053,1054,"6.87171983718872+79.8662796020508","6.87157964706421+79.8660507202148"
"48",6.87157964706421,79.8660507202148,6.87152004241943,79.8659744262695,1054,1055,"6.87157964706421+79.8660507202148","6.87152004241943+79.8659744262695"
"48",6.87152004241943,79.8659744262695,6.87132978439331,79.8658294677734,1055,1056,"6.87152004241943+79.8659744262695","6.87132978439331+79.8658294677734"
"48",6.87132978439331,79.8658294677734,6.87095975875854,79.8656311035156,1056,1057,"6.87132978439331+79.8658294677734","6.87095975875854+79.8656311035156"
"48",6.87095975875854,79.8656311035156,6.87056970596313,79.8655090332031,1057,1058,"6.87095975875854+79.8656311035156","6.87056970596313+79.8655090332031"
"48",6.87056970596313,79.8655090332031,6.87023973464966,79.8654098510742,1058,1059,"6.87056970596313+79.8655090332031","6.87023973464966+79.8654098510742"
"48",6.87023973464966,79.8654098510742,6.87022972106934,79.8653106689453,1059,1060,"6.87023973464966+79.8654098510742","6.87022972106934+79.8653106689453"
"48",6.87022972106934,79.8653106689453,6.87002992630005,79.8644256591797,1060,1061,"6.87022972106934+79.8653106689453","6.87002992630005+79.8644256591797"
"48",6.87002992630005,79.8644256591797,6.8699197769165,79.8639144897461,1061,1062,"6.87002992630005+79.8644256591797","6.8699197769165+79.8639144897461"
"48",6.8699197769165,79.8639144897461,6.8699197769165,79.8639144897461,1062,1063,"6.8699197769165+79.8639144897461","6.8699197769165+79.8639144897461"
"49",6.8699197769165,79.8639144897461,6.87022972106934,79.8653106689453,1063,1064,"6.8699197769165+79.8639144897461","6.87022972106934+79.8653106689453"
"49",6.87022972106934,79.8653106689453,6.87023973464966,79.8654098510742,1064,1065,"6.87022972106934+79.8653106689453","6.87023973464966+79.8654098510742"
"49",6.87023973464966,79.8654098510742,6.86966991424561,79.865234375,1065,1066,"6.87023973464966+79.8654098510742","6.86966991424561+79.865234375"
"49",6.86966991424561,79.865234375,6.86942005157471,79.8652191162109,1066,1067,"6.86966991424561+79.865234375","6.86942005157471+79.8652191162109"
"49",6.86942005157471,79.8652191162109,6.8690299987793,79.8652801513672,1067,1068,"6.86942005157471+79.8652191162109","6.8690299987793+79.8652801513672"
"49",6.8690299987793,79.8652801513672,6.86833000183105,79.8654251098633,1068,1069,"6.8690299987793+79.8652801513672","6.86833000183105+79.8654251098633"
"49",6.86833000183105,79.8654251098633,6.86833000183105,79.8654403686523,1069,1070,"6.86833000183105+79.8654251098633","6.86833000183105+79.8654403686523"
"49",6.86833000183105,79.8654403686523,6.86833000183105,79.8654479980469,1070,1071,"6.86833000183105+79.8654403686523","6.86833000183105+79.8654479980469"
"49",6.86833000183105,79.8654479980469,6.86833000183105,79.8654556274414,1071,1072,"6.86833000183105+79.8654479980469","6.86833000183105+79.8654556274414"
"49",6.86833000183105,79.8654556274414,6.86830997467041,79.865478515625,1072,1073,"6.86833000183105+79.8654556274414","6.86830997467041+79.865478515625"
"49",6.86830997467041,79.865478515625,6.86828994750977,79.865478515625,1073,1074,"6.86830997467041+79.865478515625","6.86828994750977+79.865478515625"
"49",6.86828994750977,79.865478515625,6.86826992034912,79.865478515625,1074,1075,"6.86828994750977+79.865478515625","6.86826992034912+79.865478515625"
"49",6.86826992034912,79.865478515625,6.86830997467041,79.8659515380859,1075,1076,"6.86826992034912+79.865478515625","6.86830997467041+79.8659515380859"
"49",6.86830997467041,79.8659515380859,6.86833000183105,79.8660354614258,1076,1077,"6.86830997467041+79.8659515380859","6.86833000183105+79.8660354614258"
"49",6.86833000183105,79.8660354614258,6.8684196472168,79.8661346435547,1077,1078,"6.86833000183105+79.8660354614258","6.8684196472168+79.8661346435547"
"49",6.8684196472168,79.8661346435547,6.86848974227905,79.8662414550781,1078,1079,"6.8684196472168+79.8661346435547","6.86848974227905+79.8662414550781"
"49",6.86848974227905,79.8662414550781,6.86862993240356,79.8666152954102,1079,1080,"6.86848974227905+79.8662414550781","6.86862993240356+79.8666152954102"
"49",6.86862993240356,79.8666152954102,6.86866998672485,79.8667373657227,1080,1081,"6.86862993240356+79.8666152954102","6.86866998672485+79.8667373657227"
"49",6.86866998672485,79.8667373657227,6.86798000335693,79.8667373657227,1081,1082,"6.86866998672485+79.8667373657227","6.86798000335693+79.8667373657227"
"49",6.86798000335693,79.8667373657227,6.86769962310791,79.8667907714844,1082,1083,"6.86798000335693+79.8667373657227","6.86769962310791+79.8667907714844"
"49",6.86769962310791,79.8667907714844,6.86731004714966,79.8667907714844,1083,1084,"6.86769962310791+79.8667907714844","6.86731004714966+79.8667907714844"
"49",6.86731004714966,79.8667907714844,6.86695003509521,79.8668212890625,1084,1085,"6.86731004714966+79.8667907714844","6.86695003509521+79.8668212890625"
"49",6.86695003509521,79.8668212890625,6.86670970916748,79.8668441772461,1085,1086,"6.86695003509521+79.8668212890625","6.86670970916748+79.8668441772461"
"49",6.86670970916748,79.8668441772461,6.86574983596802,79.8669586181641,1086,1087,"6.86670970916748+79.8668441772461","6.86574983596802+79.8669586181641"
"49",6.86574983596802,79.8669586181641,6.86562967300415,79.8670272827148,1087,1088,"6.86574983596802+79.8669586181641","6.86562967300415+79.8670272827148"
"49",6.86562967300415,79.8670272827148,6.86532974243164,79.8670654296875,1088,1089,"6.86562967300415+79.8670272827148","6.86532974243164+79.8670654296875"
"49",6.86532974243164,79.8670654296875,6.8646297454834,79.8671646118164,1089,1090,"6.86532974243164+79.8670654296875","6.8646297454834+79.8671646118164"
"49",6.8646297454834,79.8671646118164,6.86438989639282,79.8672180175781,1090,1091,"6.8646297454834+79.8671646118164","6.86438989639282+79.8672180175781"
"49",6.86438989639282,79.8672180175781,6.86388969421387,79.8672485351562,1091,1092,"6.86438989639282+79.8672180175781","6.86388969421387+79.8672485351562"
"49",6.86388969421387,79.8672485351562,6.8631796836853,79.8672866821289,1092,1093,"6.86388969421387+79.8672485351562","6.8631796836853+79.8672866821289"
"49",6.8631796836853,79.8672866821289,6.86298990249634,79.8663864135742,1093,1094,"6.8631796836853+79.8672866821289","6.86298990249634+79.8663864135742"
"49",6.86298990249634,79.8663864135742,6.86291980743408,79.8661117553711,1094,1095,"6.86298990249634+79.8663864135742","6.86291980743408+79.8661117553711"
"49",6.86291980743408,79.8661117553711,6.86279964447021,79.8655242919922,1095,1096,"6.86291980743408+79.8661117553711","6.86279964447021+79.8655242919922"
"49",6.86279964447021,79.8655242919922,6.86255979537964,79.8644943237305,1096,1097,"6.86279964447021+79.8655242919922","6.86255979537964+79.8644943237305"
"49",6.86255979537964,79.8644943237305,6.86241960525513,79.8638381958008,1097,1098,"6.86255979537964+79.8644943237305","6.86241960525513+79.8638381958008"
"49",6.86241960525513,79.8638381958008,6.86240005493164,79.8637390136719,1098,1099,"6.86241960525513+79.8638381958008","6.86240005493164+79.8637390136719"
"49",6.86240005493164,79.8637390136719,6.86245965957642,79.8637313842773,1099,1100,"6.86240005493164+79.8637390136719","6.86245965957642+79.8637313842773"
"49",6.86245965957642,79.8637313842773,6.86342000961304,79.863525390625,1100,1101,"6.86245965957642+79.8637313842773","6.86342000961304+79.863525390625"
"49",6.86342000961304,79.863525390625,6.86374998092651,79.8634490966797,1101,1102,"6.86342000961304+79.863525390625","6.86374998092651+79.8634490966797"
"49",6.86374998092651,79.8634490966797,6.86405992507935,79.8633804321289,1102,1103,"6.86374998092651+79.8634490966797","6.86405992507935+79.8633804321289"
"49",6.86405992507935,79.8633804321289,6.86420965194702,79.863395690918,1103,1104,"6.86405992507935+79.8633804321289","6.86420965194702+79.863395690918"
"49",6.86420965194702,79.863395690918,6.86477994918823,79.86328125,1104,1105,"6.86420965194702+79.863395690918","6.86477994918823+79.86328125"
"49",6.86477994918823,79.86328125,6.86522960662842,79.8631896972656,1105,1106,"6.86477994918823+79.86328125","6.86522960662842+79.8631896972656"
"49",6.86522960662842,79.8631896972656,6.8675799369812,79.8626556396484,1106,1107,"6.86522960662842+79.8631896972656","6.8675799369812+79.8626556396484"
"49",6.8675799369812,79.8626556396484,6.86894989013672,79.8623580932617,1107,1108,"6.8675799369812+79.8626556396484","6.86894989013672+79.8623580932617"
"49",6.86894989013672,79.8623580932617,6.86929988861084,79.8622741699219,1108,1109,"6.86894989013672+79.8623580932617","6.86929988861084+79.8622741699219"
"49",6.86929988861084,79.8622741699219,6.86922979354858,79.8617401123047,1109,1110,"6.86929988861084+79.8622741699219","6.86922979354858+79.8617401123047"
"49",6.86922979354858,79.8617401123047,6.86922979354858,79.8617248535156,1110,1111,"6.86922979354858+79.8617401123047","6.86922979354858+79.8617248535156"
"49",6.86922979354858,79.8617248535156,6.86922979354858,79.8617248535156,1111,1112,"6.86922979354858+79.8617248535156","6.86922979354858+79.8617248535156"
"50",6.86922979354858,79.8617248535156,6.86907005310059,79.86083984375,1112,1113,"6.86922979354858+79.8617248535156","6.86907005310059+79.86083984375"
"50",6.86907005310059,79.86083984375,6.86885976791382,79.8597106933594,1113,1114,"6.86907005310059+79.86083984375","6.86885976791382+79.8597106933594"
"50",6.86885976791382,79.8597106933594,6.86873960494995,79.8588256835938,1114,1115,"6.86885976791382+79.8597106933594","6.86873960494995+79.8588256835938"
"50",6.86873960494995,79.8588256835938,6.86830997467041,79.8589172363281,1115,1116,"6.86873960494995+79.8588256835938","6.86830997467041+79.8589172363281"
"50",6.86830997467041,79.8589172363281,6.86733961105347,79.8591003417969,1116,1117,"6.86830997467041+79.8589172363281","6.86733961105347+79.8591003417969"
"50",6.86733961105347,79.8591003417969,6.86642980575562,79.8592681884766,1117,1118,"6.86733961105347+79.8591003417969","6.86642980575562+79.8592681884766"
"50",6.86642980575562,79.8592681884766,6.86604976654053,79.8593597412109,1118,1119,"6.86642980575562+79.8592681884766","6.86604976654053+79.8593597412109"
"50",6.86604976654053,79.8593597412109,6.86579990386963,79.8593978881836,1119,1120,"6.86604976654053+79.8593597412109","6.86579990386963+79.8593978881836"
"50",6.86579990386963,79.8593978881836,6.86486959457397,79.8596496582031,1120,1121,"6.86579990386963+79.8593978881836","6.86486959457397+79.8596496582031"
"50",6.86486959457397,79.8596496582031,6.86489963531494,79.8598175048828,1121,1122,"6.86486959457397+79.8596496582031","6.86489963531494+79.8598175048828"
"50",6.86489963531494,79.8598175048828,6.86489963531494,79.8598175048828,1122,1,"6.86489963531494+79.8598175048828","6.86489963531494+79.8598175048828"
